goos: darwin
goarch: arm64
pkg: github.com/krishna-kudari/ratelimit
cpu: Apple M4
BenchmarkSlidingWindow_WindowSizes/24h-10    	18323139	        59.59 ns/op	     128 B/op	       0 allocs/op
BenchmarkSlidingWindow_WindowSizes/24h-10    	18818104	        61.66 ns/op	     124 B/op	       0 allocs/op
BenchmarkSlidingWindow_WindowSizes/24h-10    	19025296	        61.47 ns/op	     123 B/op	       0 allocs/op
BenchmarkSlidingWindow_WindowSizes/24h-10    	18664333	        62.17 ns/op	     125 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=1-10           	20881215	        57.56 ns/op	       0 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=1-10           	20573499	        57.58 ns/op	       0 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=1-10           	20694694	        58.95 ns/op	       0 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=1-10           	20935450	        57.11 ns/op	       0 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=1-10           	20898049	        58.51 ns/op	       0 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=1-10           	20772400	        57.44 ns/op	       0 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=1-10           	20908063	        57.54 ns/op	       0 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=1-10           	20131820	        60.09 ns/op	       0 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=1-10           	19636425	        60.53 ns/op	       0 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=1-10           	19891851	        60.23 ns/op	       0 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=5-10           	19701885	        62.04 ns/op	       0 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=5-10           	19385610	        64.75 ns/op	       0 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=5-10           	18911150	        64.67 ns/op	       0 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=5-10           	19294581	        61.72 ns/op	       0 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=5-10           	19673931	        61.59 ns/op	       0 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=5-10           	19693586	        61.64 ns/op	       0 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=5-10           	18697243	        62.29 ns/op	       0 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=5-10           	19273018	        62.44 ns/op	       0 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=5-10           	19448552	        65.64 ns/op	       0 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=5-10           	18680349	        62.46 ns/op	       0 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=10-10          	19703341	        62.10 ns/op	       0 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=10-10          	19627058	        62.19 ns/op	       0 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=10-10          	18991460	        65.87 ns/op	       0 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=10-10          	19053201	        62.07 ns/op	       0 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=10-10          	19468417	        61.39 ns/op	       0 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=10-10          	19739425	        61.08 ns/op	       0 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=10-10          	19530507	        62.35 ns/op	       0 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=10-10          	19754806	        62.92 ns/op	       0 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=10-10          	19106758	        64.72 ns/op	       0 B/op	       0 allocs/op
BenchmarkTokenBucket_AllowN/n=10-10          	18983836	        62.77 ns/op	       0 B/op	       0 allocs/op
BenchmarkPreFilter_CMSBlocks-10              	13167014	        88.71 ns/op	       0 B/op	       0 allocs/op
BenchmarkPreFilter_CMSBlocks-10              	13626614	        89.85 ns/op	       0 B/op	       0 allocs/op
BenchmarkPreFilter_CMSBlocks-10              	13406347	        93.73 ns/op	       0 B/op	       0 allocs/op
BenchmarkPreFilter_CMSBlocks-10              	12753226	        98.53 ns/op	       0 B/op	       0 allocs/op
BenchmarkPreFilter_CMSBlocks-10              	13275571	        88.01 ns/op	       0 B/op	       0 allocs/op
BenchmarkPreFilter_CMSBlocks-10              	13709845	        88.11 ns/op	       0 B/op	       0 allocs/op
BenchmarkPreFilter_CMSBlocks-10              	12886303	        90.11 ns/op	       0 B/op	       0 allocs/op
BenchmarkPreFilter_CMSBlocks-10              	12847191	        94.42 ns/op	       0 B/op	       0 allocs/op
BenchmarkPreFilter_CMSBlocks-10              	13014118	        97.99 ns/op	       0 B/op	       0 allocs/op
BenchmarkPreFilter_CMSBlocks-10              	13748794	        87.96 ns/op	       0 B/op	       0 allocs/op
BenchmarkCMS_MillionUniqueKeys-10            	 2993185	       429.0 ns/op	      21 B/op	       1 allocs/op
BenchmarkCMS_MillionUniqueKeys-10            	 2876704	       517.3 ns/op	      21 B/op	       1 allocs/op
BenchmarkCMS_MillionUniqueKeys-10            	 1630834	       619.5 ns/op	      19 B/op	       1 allocs/op
BenchmarkCMS_MillionUniqueKeys-10            	 2478445	       482.5 ns/op	      20 B/op	       1 allocs/op
BenchmarkCMS_MillionUniqueKeys-10            	 2934784	       369.2 ns/op	      21 B/op	       1 allocs/op
BenchmarkCMS_MillionUniqueKeys-10            	 4111185	       302.7 ns/op	      22 B/op	       1 allocs/op
BenchmarkCMS_MillionUniqueKeys-10            	 4072620	       306.2 ns/op	      22 B/op	       1 allocs/op
BenchmarkCMS_MillionUniqueKeys-10            	 4043462	       303.9 ns/op	      22 B/op	       1 allocs/op
BenchmarkCMS_MillionUniqueKeys-10            	 4093306	       315.3 ns/op	      22 B/op	       1 allocs/op
BenchmarkCMS_MillionUniqueKeys-10            	 4121126	       304.5 ns/op	      22 B/op	       1 allocs/op
BenchmarkCMS_MemoryFixed-10                  	 3511245	       364.2 ns/op	      31 B/op	       1 allocs/op
BenchmarkCMS_MemoryFixed-10                  	 3613585	       348.2 ns/op	      31 B/op	       1 allocs/op
BenchmarkCMS_MemoryFixed-10                  	 3594709	       346.8 ns/op	      31 B/op	       1 allocs/op
BenchmarkCMS_MemoryFixed-10                  	 3567805	       344.7 ns/op	      31 B/op	       1 allocs/op
BenchmarkCMS_MemoryFixed-10                  	 3535267	       344.8 ns/op	      31 B/op	       1 allocs/op
BenchmarkCMS_MemoryFixed-10                  	 3650614	       341.3 ns/op	      31 B/op	       1 allocs/op
BenchmarkCMS_MemoryFixed-10                  	 3673417	       340.9 ns/op	      31 B/op	       1 allocs/op
BenchmarkCMS_MemoryFixed-10                  	 3589833	       365.3 ns/op	      31 B/op	       1 allocs/op
BenchmarkCMS_MemoryFixed-10                  	 3653356	       344.2 ns/op	      31 B/op	       1 allocs/op
BenchmarkCMS_MemoryFixed-10                  	 3613591	       370.7 ns/op	      31 B/op	       1 allocs/op
PASS
ok  	github.com/krishna-kudari/ratelimit	446.056s
